SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Channel-Billed Cuckoo,9,1992,Queensland,-26.623407,152.859395
Channel-Billed Cuckoo,12,2019,Queensland,-27.555667,151.967467
Channel-Billed Cuckoo,9,1992,Queensland,-27.156738,152.967731
Channel-Billed Cuckoo,1,1998,Queensland,-27.600881,152.903001
Channel-Billed Cuckoo,9,1990,Queensland,-27.57341,152.142749
Channel-Billed Cuckoo,9,1993,Queensland,-28.056738,152.676077
Channel-Billed Cuckoo,12,1978,Queensland,-13.805821,143.471783
Channel-Billed Cuckoo,12,1978,Queensland,-13.927656,143.196453
Channel-Billed Cuckoo,6,1991,Queensland,-18.71517,138.359533
Channel-Billed Cuckoo,4,1980,Queensland,-27.606739,152.759405
Channel-Billed Cuckoo,3,2016,Queensland,-27.679318,152.679789
Channel-Billed Cuckoo,1,2008,Queensland,-20.496861,148.527472
Channel-Billed Cuckoo,3,1989,Queensland,-27.57341,152.142749
Channel-Billed Cuckoo,12,1993,Queensland,-27.690077,152.059418
Channel-Billed Cuckoo,9,1998,Queensland,-26.368951,152.61273
Channel-Billed Cuckoo,9,1992,Queensland,-27.57341,152.09275
Channel-Billed Cuckoo,,,Queensland,-25.131745,152.584385
Channel-Billed Cuckoo,1,1978,Queensland,-25.681753,150.821918
Channel-Billed Cuckoo,12,1992,Queensland,-27.690075,152.309414
Channel-Billed Cuckoo,1,2003,Queensland,-26.535898,152.96355
Channel-Billed Cuckoo,3,2000,Queensland,-23.736731,149.780189
Channel-Billed Cuckoo,9,1992,Queensland,-27.823401,153.292732
Channel-Billed Cuckoo,3,2001,Queensland,-27.276389,152.068889
Channel-Billed Cuckoo,12,1997,Queensland,-24.576473,152.039669
Channel-Billed Cuckoo,12,1992,Queensland,-27.30674,152.759403
Channel-Billed Cuckoo,12,2003,Queensland,-27.552568,152.276349
Channel-Billed Cuckoo,12,1978,Queensland,-13.91332,143.561616
Channel-Billed Cuckoo,10,1975,Queensland,-28.8325,151.935833
Channel-Billed Cuckoo,12,2014,Queensland,-27.096944,153.170278
Channel-Billed Cuckoo,3,1987,Queensland,-16.910966,145.767768
Channel-Billed Cuckoo,10,1992,Queensland,-28.123403,152.959407
Channel-Billed Cuckoo,12,2005,Queensland,-26.165619,151.814397
Channel-Billed Cuckoo,,,Queensland,-26.08174,153.051053
Channel-Billed Cuckoo,9,2001,Queensland,-25.457269,152.631358
Channel-Billed Cuckoo,12,2019,Queensland,-27.599338,152.898644
Channel-Billed Cuckoo,10,1999,Queensland,-19.10152,146.44624
Channel-Billed Cuckoo,9,1997,Queensland,-19.181667,146.683333
Channel-Billed Cuckoo,3,1998,Queensland,-24.707307,152.267021
Channel-Billed Cuckoo,1,1992,Queensland,-25.234528,151.913563
Channel-Billed Cuckoo,,,Queensland,-20.24,148.826111
Channel-Billed Cuckoo,,,Queensland,-11.4985,142.501121
Channel-Billed Cuckoo,12,2010,Queensland,-24.35706,150.96212
Channel-Billed Cuckoo,9,1991,Queensland,-27.423408,152.426076
Channel-Billed Cuckoo,1,1992,Queensland,-25.527582,151.913566
Channel-Billed Cuckoo,12,1992,Queensland,-28.206739,152.642746
Channel-Billed Cuckoo,9,1992,Queensland,-27.523404,152.959401
Channel-Billed Cuckoo,1,1998,Queensland,-27.571251,152.92688
Channel-Billed Cuckoo,12,1992,Queensland,-27.540077,152.059417
Channel-Billed Cuckoo,3,1996,Queensland,-25.501184,152.135498
Channel-Billed Cuckoo,3,2013,Queensland,-28.184501,153.040102
Channel-Billed Cuckoo,,,Queensland,-12.998492,143.501114
Channel-Billed Cuckoo,10,1981,Queensland,-24.802551,147.202829
Channel-Billed Cuckoo,9,1992,Queensland,-28.040068,153.242734
Channel-Billed Cuckoo,12,1992,Queensland,-26.940075,152.659401
Channel-Billed Cuckoo,10,1998,Queensland,-22.503523,147.866409
Channel-Billed Cuckoo,9,1992,Queensland,-27.540077,152.059417
Channel-Billed Cuckoo,,,Queensland,-25.331667,140.967778
Channel-Billed Cuckoo,12,1992,Queensland,-27.556744,152.026084
Channel-Billed Cuckoo,12,1990,Queensland,-26.248407,153.005222
Channel-Billed Cuckoo,1,1978,Queensland,-27.502578,151.971918
Channel-Billed Cuckoo,3,1989,Queensland,-20.198444,147.917759
Channel-Billed Cuckoo,12,1998,Queensland,-18.609366,145.670553
Channel-Billed Cuckoo,4,1989,Queensland,-27.57341,152.142749
Channel-Billed Cuckoo,3,1964,Queensland,-20.727636,144.513644
Channel-Billed Cuckoo,10,1997,Queensland,-26.622839,152.689954
Channel-Billed Cuckoo,3,1997,Queensland,-27.637848,153.0669
Channel-Billed Cuckoo,12,1994,Queensland,-15.802859,145.23955
Channel-Billed Cuckoo,10,1975,Queensland,-26.55674,152.892727
Channel-Billed Cuckoo,12,1993,Queensland,-27.123406,152.909399
Channel-Billed Cuckoo,10,1988,Queensland,-26.423407,152.959391
Channel-Billed Cuckoo,10,1992,Queensland,-27.57341,152.142749
Channel-Billed Cuckoo,12,1993,Queensland,-27.140076,152.326075
Channel-Billed Cuckoo,1,2005,Queensland,-27.491993,152.867935
Channel-Billed Cuckoo,,,Queensland,-26.262585,151.40247
Channel-Billed Cuckoo,12,1993,Queensland,-27.590072,152.759405
Channel-Billed Cuckoo,10,1993,Queensland,-26.673405,153.059392
Channel-Billed Cuckoo,9,1992,Queensland,-27.506737,152.959401
Channel-Billed Cuckoo,10,1993,Queensland,-26.55674,152.876061
Channel-Billed Cuckoo,10,2004,Queensland,-23.734722,150.850833
Channel-Billed Cuckoo,9,1994,Queensland,-27.775346,153.187733
Channel-Billed Cuckoo,10,1997,Queensland,-27.514444,152.825278
Channel-Billed Cuckoo,,,Queensland,-27.398406,152.767736
Channel-Billed Cuckoo,6,1993,Queensland,-12.615327,143.434947
Channel-Billed Cuckoo,10,1992,Queensland,-28.106734,153.309401
Channel-Billed Cuckoo,9,1992,Queensland,-27.923402,153.176068
Channel-Billed Cuckoo,10,1994,Queensland,-27.657572,152.781905
Channel-Billed Cuckoo,10,1994,Queensland,-27.590071,152.859403
Channel-Billed Cuckoo,9,1992,Queensland,-27.523404,152.942735
Channel-Billed Cuckoo,10,1996,Queensland,-27.514444,152.825278
Channel-Billed Cuckoo,12,1993,Queensland,-27.556744,152.026084
Channel-Billed Cuckoo,3,2004,Queensland,-17.54058,145.31399
Channel-Billed Cuckoo,10,1991,Queensland,-26.998333,152.967778
Channel-Billed Cuckoo,12,1992,Queensland,-26.673405,153.059392
Channel-Billed Cuckoo,10,1994,Queensland,-27.556743,152.126082
Channel-Billed Cuckoo,1,1986,Queensland,-27.523402,153.209397
Channel-Billed Cuckoo,12,1997,Queensland,-27.601022,152.896901
Channel-Billed Cuckoo,1,2015,Queensland,-28.26398,151.6637
Channel-Billed Cuckoo,12,1992,Queensland,-26.70674,152.892729
Channel-Billed Cuckoo,12,1997,Queensland,-23.123701,150.738854
Channel-Billed Cuckoo,10,1993,Queensland,-22.377611,146.705289
Channel-Billed Cuckoo,12,1992,Queensland,-27.506738,152.942735
Channel-Billed Cuckoo,1,1997,Queensland,-27.647778,152.39
Channel-Billed Cuckoo,10,2015,Queensland,-17.294759,145.999896
Channel-Billed Cuckoo,12,2013,Queensland,-18.70722,138.64674
Channel-Billed Cuckoo,1,1985,Queensland,-21.159167,149.158056
Channel-Billed Cuckoo,9,1991,Queensland,-27.540077,152.109416
Channel-Billed Cuckoo,10,2001,Queensland,-22.662008,148.291699
Channel-Billed Cuckoo,10,1994,Queensland,-27.590071,152.909403
Channel-Billed Cuckoo,3,2003,Queensland,-23.2456,150.4875
Channel-Billed Cuckoo,1,1959,Queensland,-28.03591,151.980256
Channel-Billed Cuckoo,1,1991,Queensland,-27.690071,152.876071
Channel-Billed Cuckoo,12,1992,Queensland,-26.673412,152.201072
Channel-Billed Cuckoo,7,1985,Queensland,-28.0234,153.3094
Channel-Billed Cuckoo,,,Queensland,-26.881749,151.584417
Channel-Billed Cuckoo,10,1993,Queensland,-27.606739,152.759405
Channel-Billed Cuckoo,10,1992,Queensland,-27.756736,153.142734
Channel-Billed Cuckoo,12,1998,Queensland,-18.61096,145.651115
Channel-Billed Cuckoo,9,1993,Queensland,-27.46507,153.026066
Channel-Billed Cuckoo,4,1993,Queensland,-27.073406,152.909398
Channel-Billed Cuckoo,3,2012,Queensland,-27.65521,152.03137
Channel-Billed Cuckoo,9,1980,Queensland,-11.983002,141.869126
Channel-Billed Cuckoo,12,1986,Queensland,-28.006739,152.642744
Channel-Billed Cuckoo,10,2006,Queensland,-28.2875,151.071389
Channel-Billed Cuckoo,1,1985,Queensland,-23.19,148.342778
Channel-Billed Cuckoo,9,2014,Queensland,-27.096944,153.170278
Channel-Billed Cuckoo,10,1994,Queensland,-27.556743,152.126082
Channel-Billed Cuckoo,10,1992,Queensland,-27.356737,153.059398
Channel-Billed Cuckoo,9,1993,Queensland,-27.340075,152.409409
Channel-Billed Cuckoo,,,Queensland,-23.931754,151.351065
Channel-Billed Cuckoo,10,1997,Queensland,-25.727833,152.330623
Channel-Billed Cuckoo,1,1976,Queensland,-27.773403,152.992736
Channel-Billed Cuckoo,10,1945,Queensland,-26.498424,150.101105
Channel-Billed Cuckoo,9,1992,Queensland,-28.123403,152.959407
Channel-Billed Cuckoo,10,1992,Queensland,-27.956734,153.2594
Channel-Billed Cuckoo,1,2021,Queensland,-27.385564,151.61808
Channel-Billed Cuckoo,12,1992,Queensland,-28.273405,152.742745
Channel-Billed Cuckoo,9,1995,Queensland,-26.644444,152.735833
Channel-Billed Cuckoo,12,1986,Queensland,-26.790073,152.909396
Channel-Billed Cuckoo,3,1997,Queensland,-23.123701,150.738854
Channel-Billed Cuckoo,10,2017,Queensland,-27.567569,152.239127
Channel-Billed Cuckoo,12,2013,Queensland,-27.096944,153.170278
Channel-Billed Cuckoo,12,1926,Queensland,-20.656812,143.101138
Channel-Billed Cuckoo,7,1987,Queensland,-18.698512,138.488674
Channel-Billed Cuckoo,12,1968,Queensland,-18.253056,144.521944
Channel-Billed Cuckoo,1,1921,Queensland,-27.506735,153.342728
Channel-Billed Cuckoo,12,2014,Queensland,-21.79275,148.1205
Channel-Billed Cuckoo,1,2005,Queensland,-27.491993,152.867935
Channel-Billed Cuckoo,1,1970,Queensland,-26.15674,153.09272
Channel-Billed Cuckoo,12,2014,Queensland,-16.831966,145.703422
Channel-Billed Cuckoo,1,1977,Queensland,-27.940067,153.409397
Channel-Billed Cuckoo,1,1990,Queensland,-27.566389,152.202222
Channel-Billed Cuckoo,1,1996,Queensland,-25.603841,153.048852
Channel-Billed Cuckoo,9,1992,Queensland,-28.273405,152.742745
Channel-Billed Cuckoo,3,1989,Queensland,-20.07346,146.262205
Channel-Billed Cuckoo,4,2007,Queensland,-18.702309,138.485152
Channel-Billed Cuckoo,10,1989,Queensland,-27.57341,152.142749
Channel-Billed Cuckoo,,,Queensland,-20.731667,143.142778
Channel-Billed Cuckoo,10,2003,Queensland,-27.550349,151.879688
Channel-Billed Cuckoo,1,2020,Queensland,-27.58029,151.97597
Channel-Billed Cuckoo,10,1994,Queensland,-27.556743,152.126082
Channel-Billed Cuckoo,3,2000,Queensland,-23.747993,149.761642
Channel-Billed Cuckoo,9,1995,Queensland,-26.231744,152.451064
Channel-Billed Cuckoo,12,1992,Queensland,-27.523403,153.159398
Channel-Billed Cuckoo,10,1992,Queensland,-26.823405,153.126059
Channel-Billed Cuckoo,12,2004,Queensland,-27.360064,152.162191
Channel-Billed Cuckoo,6,2011,Queensland,-18.70665,138.48221
Channel-Billed Cuckoo,10,1983,Queensland,-26.369248,151.938574
Channel-Billed Cuckoo,1,2005,Queensland,-27.491993,152.867935
Channel-Billed Cuckoo,1,1982,Queensland,-24.794247,152.438553
Channel-Billed Cuckoo,9,1972,Queensland,-27.631741,152.401078
Channel-Billed Cuckoo,9,1987,Queensland,-28.206735,153.092738
Channel-Billed Cuckoo,10,1992,Queensland,-26.806738,153.126059
Channel-Billed Cuckoo,6,2011,Queensland,-17.04318,141.2723
Channel-Billed Cuckoo,,,Queensland,-23.081756,150.417747
Channel-Billed Cuckoo,10,1996,Queensland,-27.514444,152.825278
Channel-Billed Cuckoo,9,1994,Queensland,-27.623409,152.226081
Channel-Billed Cuckoo,1,1908,Queensland,-17.95548,146.14213
Channel-Billed Cuckoo,9,1993,Queensland,-24.394167,150.509444
Channel-Billed Cuckoo,12,1992,Queensland,-27.556744,152.042751
Channel-Billed Cuckoo,10,1994,Queensland,-27.606738,152.909403
Channel-Billed Cuckoo,9,1992,Queensland,-20.958889,148.8525
Channel-Billed Cuckoo,12,1993,Queensland,-27.290072,152.926066
Channel-Billed Cuckoo,10,1990,Queensland,-27.494239,152.726071
Channel-Billed Cuckoo,12,1994,Queensland,-27.623409,152.226081
Channel-Billed Cuckoo,10,1959,Queensland,-21.148439,149.001065
Channel-Billed Cuckoo,9,1997,Queensland,-26.382347,151.963118
Channel-Billed Cuckoo,10,1990,Queensland,-27.373333,152.884444
Channel-Billed Cuckoo,1,1982,Queensland,-27.523405,152.842736
Channel-Billed Cuckoo,12,1995,Queensland,-14.856808,145.476098
Channel-Billed Cuckoo,12,2018,Queensland,-27.58102,151.974013
Channel-Billed Cuckoo,10,1987,Queensland,-27.190072,152.946899
Channel-Billed Cuckoo,12,1991,Queensland,-28.015903,152.930239
Channel-Billed Cuckoo,10,1992,Queensland,-27.540068,153.276063
Channel-Billed Cuckoo,,,Queensland,-26.677573,152.851062
Channel-Billed Cuckoo,1,1996,Queensland,-25.835628,152.063003
Channel-Billed Cuckoo,9,1997,Queensland,-26.725243,152.341579
Channel-Billed Cuckoo,12,1990,Queensland,-28.156734,153.209403
Channel-Billed Cuckoo,3,1986,Queensland,-26.548407,152.809395
Channel-Billed Cuckoo,10,1973,Queensland,-28.8325,151.935833
Channel-Billed Cuckoo,10,1988,Queensland,-26.40674,152.959391
Channel-Billed Cuckoo,3,2003,Queensland,-24.156429,151.102196
Channel-Billed Cuckoo,12,1993,Queensland,-27.623403,153.059401
Channel-Billed Cuckoo,10,1998,Queensland,-26.344708,152.391764
Channel-Billed Cuckoo,12,1997,Queensland,-27.596542,152.897131
Channel-Billed Cuckoo,12,1991,Queensland,-27.590072,152.759405
Channel-Billed Cuckoo,9,2015,Queensland,-17.154167,144.522778
Channel-Billed Cuckoo,10,2008,Queensland,-13.12066,142.7953
Channel-Billed Cuckoo,3,1982,Queensland,-20.92178,149.44202
Channel-Billed Cuckoo,12,1993,Queensland,-26.273407,152.992723
Channel-Billed Cuckoo,12,2009,Queensland,-19.17,146.17
Channel-Billed Cuckoo,1,1982,Queensland,-20.4783,148.566
Channel-Billed Cuckoo,12,1992,Queensland,-27.456738,152.942734
Channel-Billed Cuckoo,12,1993,Queensland,-27.640072,152.742739
Channel-Billed Cuckoo,9,1995,Queensland,-26.566636,151.271845
Channel-Billed Cuckoo,1,1994,Queensland,-27.506737,152.959401
Channel-Billed Cuckoo,12,2017,Queensland,-27.573125,152.140795
Channel-Billed Cuckoo,12,1997,Queensland,-27.591692,152.876571
Channel-Billed Cuckoo,3,2002,Queensland,-27.631389,152.841111
Channel-Billed Cuckoo,1,2000,Queensland,-27.514444,152.825278
Channel-Billed Cuckoo,12,1993,Queensland,-27.306741,152.626072
Channel-Billed Cuckoo,9,1993,Queensland,-27.140072,152.909399
Channel-Billed Cuckoo,,,Queensland,-28.840076,151.963598
Channel-Billed Cuckoo,1,1994,Queensland,-27.906734,153.359398
Channel-Billed Cuckoo,3,2011,Queensland,-20.9277,149.436
Channel-Billed Cuckoo,12,1978,Queensland,-13.873487,143.542782
Channel-Billed Cuckoo,,,Queensland,-27.927568,153.187179
Channel-Billed Cuckoo,10,1992,Queensland,-26.673405,153.059392
Channel-Billed Cuckoo,12,2009,Queensland,-14.376389,143.740278
Channel-Billed Cuckoo,12,2018,Queensland,-27.435245,153.14758
Channel-Billed Cuckoo,6,1992,Queensland,-28.023403,152.926073
Channel-Billed Cuckoo,1,2015,Queensland,-25.293725,152.891772
Channel-Billed Cuckoo,3,1984,Queensland,-27.556738,152.909402
Channel-Billed Cuckoo,3,1985,Queensland,-27.494238,152.913568
Channel-Billed Cuckoo,3,1926,Queensland,-28.2275,152.246944
Channel-Billed Cuckoo,4,1988,Queensland,-27.590078,151.942752
Channel-Billed Cuckoo,12,1997,Queensland,-19.078811,144.45505
Channel-Billed Cuckoo,12,1972,Queensland,-26.048407,153.081053
Channel-Billed Cuckoo,12,1997,Queensland,-24.593973,152.044668
Channel-Billed Cuckoo,10,1970,Queensland,-24.897053,146.966416
Channel-Billed Cuckoo,12,1992,Queensland,-27.523403,153.042733
Channel-Billed Cuckoo,9,1996,Queensland,-23.123701,150.738576
Channel-Billed Cuckoo,,,Queensland,-14.831807,145.167773
Channel-Billed Cuckoo,10,2004,Queensland,-15.346528,144.455833
Channel-Billed Cuckoo,9,1990,Queensland,-27.573409,152.209414
Channel-Billed Cuckoo,12,1973,Queensland,-28.231735,153.134405
Channel-Billed Cuckoo,9,1992,Queensland,-27.290094,149.34279
Channel-Billed Cuckoo,10,2003,Queensland,-25.51732,148.735271
Channel-Billed Cuckoo,12,1992,Queensland,-27.523403,153.042733
Channel-Billed Cuckoo,9,1996,Queensland,-23.123701,150.738576
Channel-Billed Cuckoo,9,1992,Queensland,-27.856741,152.37608
Channel-Billed Cuckoo,4,1992,Queensland,-27.566389,152.202222
Channel-Billed Cuckoo,9,1991,Queensland,-27.573409,152.209414
Channel-Billed Cuckoo,12,1978,Queensland,-13.92282,143.516449
Channel-Billed Cuckoo,12,2014,Queensland,-16.805517,145.636068
Channel-Billed Cuckoo,1,1994,Queensland,-26.573407,152.892727
Channel-Billed Cuckoo,9,1987,Queensland,-28.606764,148.842811
Channel-Billed Cuckoo,12,1982,Queensland,-22.00275,149.8626
Channel-Billed Cuckoo,3,1968,Queensland,-27.465,153.238611
Channel-Billed Cuckoo,1,1993,Queensland,-27.506737,153.076066
Channel-Billed Cuckoo,9,2008,Queensland,-19.13,146.9
Channel-Billed Cuckoo,,,Queensland,-20.356667,148.851111
Channel-Billed Cuckoo,12,2010,Queensland,-27.513232,152.862405
Channel-Billed Cuckoo,10,1992,Queensland,-27.506737,153.076066
Channel-Billed Cuckoo,9,1992,Queensland,-27.556744,152.009418
Channel-Billed Cuckoo,,,Queensland,-27.131739,152.901065
Channel-Billed Cuckoo,12,2003,Queensland,-27.614444,152.868889
Channel-Billed Cuckoo,10,1993,Queensland,-26.673405,153.059392
Channel-Billed Cuckoo,12,1998,Queensland,-27.588162,152.854911
Channel-Billed Cuckoo,9,1993,Queensland,-27.673411,152.059418
Channel-Billed Cuckoo,12,1997,Queensland,-27.620211,152.902111
Channel-Billed Cuckoo,1,1986,Queensland,-27.506738,152.909402
Channel-Billed Cuckoo,12,1992,Queensland,-27.423404,153.042732
Channel-Billed Cuckoo,9,2000,Queensland,-19.156667,146.864167
Channel-Billed Cuckoo,12,1960,Queensland,-18.070556,144.845556
Channel-Billed Cuckoo,10,1985,Queensland,-28.0234,153.3094
Channel-Billed Cuckoo,,,Queensland,-27.206759,149.655285
Channel-Billed Cuckoo,12,1993,Queensland,-27.673411,152.059418
Channel-Billed Cuckoo,12,1992,Queensland,-27.523404,152.942735
Channel-Billed Cuckoo,10,1981,Queensland,-20.4783,148.566
Channel-Billed Cuckoo,12,1991,Queensland,-28.156733,153.401066
Channel-Billed Cuckoo,9,1993,Queensland,-27.390072,152.792736
Channel-Billed Cuckoo,10,2008,Queensland,-24.357167,150.962083
Channel-Billed Cuckoo,1,1993,Queensland,-26.790074,152.709399
Channel-Billed Cuckoo,12,2020,Queensland,-27.466406,151.976121
Channel-Billed Cuckoo,12,1993,Queensland,-27.706737,152.976069
Channel-Billed Cuckoo,12,1992,Queensland,-27.506736,153.109399
Channel-Billed Cuckoo,1,1990,Queensland,-21.135833,149.180278
Channel-Billed Cuckoo,9,1998,Queensland,-19.08333,146.475
Channel-Billed Cuckoo,12,1981,Queensland,-20.487,148.5727
Channel-Billed Cuckoo,10,1998,Queensland,-25.123833,150.564868
Channel-Billed Cuckoo,7,1998,Queensland,-24.181752,151.801058
Channel-Billed Cuckoo,9,1992,Queensland,-23.509538,149.273316
Channel-Billed Cuckoo,12,1992,Queensland,-27.990068,153.2594
Channel-Billed Cuckoo,12,1997,Queensland,-24.591473,152.080501
Channel-Billed Cuckoo,4,2007,Queensland,-23.087211,138.35269
Channel-Billed Cuckoo,,,Queensland,-27.0025,149.496944
Channel-Billed Cuckoo,6,1992,Queensland,-25.848414,152.080233
Channel-Billed Cuckoo,10,1974,Queensland,-27.83174,152.58441
Channel-Billed Cuckoo,1,1990,Queensland,-27.656738,152.809405
Channel-Billed Cuckoo,12,1981,Queensland,-27.815071,152.809406
Channel-Billed Cuckoo,12,1992,Queensland,-26.590073,152.909394
Channel-Billed Cuckoo,12,1992,Queensland,-26.323408,152.809393
Channel-Billed Cuckoo,1,1988,Queensland,-21.281774,146.99278
Channel-Billed Cuckoo,,,Queensland,-14.998492,141.667805
Channel-Billed Cuckoo,12,1992,Queensland,-27.556744,152.009418
Channel-Billed Cuckoo,10,2001,Queensland,-26.718056,153.025278
Channel-Billed Cuckoo,10,1991,Queensland,-23.498441,147.284453
Channel-Billed Cuckoo,9,1992,Queensland,-27.656736,153.076067
Channel-Billed Cuckoo,12,2003,Queensland,-22.4,150.3
Channel-Billed Cuckoo,9,2011,Queensland,-19.728846,146.74721
Channel-Billed Cuckoo,10,2008,Queensland,-13.1465,142.76794
Channel-Billed Cuckoo,9,1986,Queensland,-20.073456,146.263616
Channel-Billed Cuckoo,,,Queensland,-26.623409,152.584399
Channel-Billed Cuckoo,1,1987,Queensland,-19.135953,146.834436
Channel-Billed Cuckoo,10,1988,Queensland,-27.923402,153.192734
Channel-Billed Cuckoo,,,Queensland,-23.155367,150.461635
Channel-Billed Cuckoo,12,1993,Queensland,-27.606738,152.87607
Channel-Billed Cuckoo,12,1991,Queensland,-27.573409,152.209414
Channel-Billed Cuckoo,1,1995,Queensland,-26.623406,152.942727
Channel-Billed Cuckoo,12,1999,Queensland,-22.514583,143.038917
Channel-Billed Cuckoo,12,2012,Queensland,-24.357439,150.961858
Channel-Billed Cuckoo,10,1987,Queensland,-27.590072,152.759405
Channel-Billed Cuckoo,1,2019,Queensland,-27.26373,152.97372
Channel-Billed Cuckoo,9,2020,Queensland,-27.47323,151.95421
Channel-Billed Cuckoo,9,1992,Queensland,-26.906739,152.94273
Channel-Billed Cuckoo,3,2012,Queensland,-16.805517,145.636068
Channel-Billed Cuckoo,1,1994,Queensland,-27.623403,153.059401
Channel-Billed Cuckoo,1,1972,Queensland,-25.548411,152.655221
Channel-Billed Cuckoo,12,2013,Queensland,-15.61707,144.984552
Channel-Billed Cuckoo,7,1988,Queensland,-17.74433,139.542848
Channel-Billed Cuckoo,1,1984,Queensland,-27.656735,153.25662
Channel-Billed Cuckoo,12,1994,Queensland,-26.590073,152.909394
Channel-Billed Cuckoo,3,1993,Queensland,-23.398422,150.467747
Channel-Billed Cuckoo,12,1985,Queensland,-28.006733,153.376065
Channel-Billed Cuckoo,10,1998,Queensland,-28.067077,150.992696
Channel-Billed Cuckoo,1,1992,Queensland,-27.625629,152.595519
Channel-Billed Cuckoo,,,Queensland,-17.606799,145.484443
Channel-Billed Cuckoo,1,1993,Queensland,-27.506736,153.109399
Channel-Billed Cuckoo,12,1994,Queensland,-27.506736,153.109399
Channel-Billed Cuckoo,12,1994,Queensland,-26.590073,152.909394
Channel-Billed Cuckoo,12,1984,Queensland,-27.519237,152.992734
Channel-Billed Cuckoo,9,1992,Queensland,-27.57341,152.09275
Channel-Billed Cuckoo,1,1992,Queensland,-26.390072,153.105222
Channel-Billed Cuckoo,10,1991,Queensland,-27.566389,152.202222
Channel-Billed Cuckoo,10,2011,Queensland,-27.513034,152.96531
Channel-Billed Cuckoo,1,1984,Queensland,-28.065,153.117778
Channel-Billed Cuckoo,12,2014,Queensland,-21.77079,148.04394
Channel-Billed Cuckoo,12,1997,Queensland,-19.08333,146.475
Channel-Billed Cuckoo,12,1997,Queensland,-23.853973,151.075223
Channel-Billed Cuckoo,6,1990,Queensland,-15.469167,145.251111
